rpm,engine_temp,fuel_pressure,battery_voltage,vibration,ambient_temp_c,elevation_ft,payload_ratio,road_grade_pct,idle_hours_day,engine_temp_delta_30d,fuel_pressure_delta_30d,battery_voltage_delta_30d,vibration_delta_30d,failure,failure_probability_true
1933.32,104.17,63.65,13.323,0.715,11.47,1480.0,0.809,0.866,1.478,1.184,-1.151,-0.5068,-0.0038,0,0.002025
1634.3,102.4,62.43,13.789,0.693,20.09,2413.5,0.618,1.316,1.995,0.01,1.077,-0.3843,0.2528,0,0.002025
2001.46,122.33,59.04,13.963,1.4,12.16,6579.3,0.814,3.874,1.592,-0.14,-1.943,-0.2804,0.2966,1,0.310026
2013.29,105.8,60.9,13.049,1.133,-7.58,844.8,0.836,1.536,1.93,2.113,-2.359,-0.3928,0.1016,0,0.012128
1585.72,121.74,59.64,13.503,0.735,50.33,1247.5,0.468,0.73,2.516,0.152,-6.204,-0.3704,-0.0737,0,0.377541
2221.27,116.97,56.1,13.666,0.984,-5.2,7760.8,0.71,5.132,2.138,1.605,-0.671,-0.2603,0.249,0,0.013387
1898.96,127.33,58.44,13.888,0.874,36.58,2568.3,0.815,2.67,0.827,-0.191,1.035,-0.3511,0.2515,0,0.083173
2091.02,122.84,55.83,13.734,1.075,5.72,7346.5,0.76,3.798,1.626,-3.282,-3.811,-0.3665,0.4308,1,0.354344
1575.86,108.35,63.77,14.04,0.444,34.26,0.0,0.628,0.085,1.105,1.659,1.008,-0.2857,0.0904,0,0.000824
1916.82,120.65,61.4,13.651,1.121,25.02,1792.8,0.901,0.455,2.136,0.919,0.909,-0.3904,0.1131,1,0.354344
1750.06,102.87,64.44,13.729,1.03,1.25,2403.9,0.952,0.258,1.886,-1.882,0.48,-0.2757,0.1869,0,0.000824
2213.54,117.51,59.41,13.919,1.117,8.2,6293.9,0.871,3.879,2.957,1.811,-3.753,-0.2235,0.4021,0,0.182426
1725.71,117.62,62.06,13.998,0.437,36.88,2325.3,0.536,1.096,0.0,3.452,-0.326,-0.1674,0.1991,1,0.006693
1504.21,94.16,63.97,11.984,0.428,-25.53,1562.7,0.603,0.403,3.577,1.346,-2.904,-0.5303,0.0966,0,0.032295
1858.61,109.73,61.83,13.198,0.758,-6.96,3297.1,0.753,1.219,1.926,-0.375,2.271,-0.3203,0.1578,0,0.000824
1703.72,99.44,55.91,12.744,0.958,-16.05,2676.3,0.909,0.0,2.233,2.126,-2.916,-0.4616,0.2034,0,0.002025
1527.01,112.55,56.84,14.0,0.316,23.88,2302.0,0.391,1.972,0.0,-1.56,1.207,0.0364,0.1669,0,0.006693
1457.34,96.09,62.3,13.66,0.39,-7.2,432.0,0.554,0.0,1.065,0.722,0.762,-0.2817,-0.1142,0,0.000824
1603.84,110.96,63.51,14.057,0.313,33.29,1298.7,0.387,1.083,1.229,1.949,-1.357,-0.277,0.1628,0,0.006693
2230.13,123.61,58.52,13.466,1.117,26.41,7145.6,0.792,4.772,1.626,0.347,-3.406,-0.4646,0.4296,1,0.524979
1974.21,101.91,58.93,11.863,1.058,-29.97,372.3,0.966,1.357,2.047,3.117,-3.091,-0.3817,0.2341,0,0.017986
1785.48,110.3,60.94,14.04,0.828,20.57,1313.3,0.832,0.635,1.425,0.586,-1.323,-0.3008,0.2108,0,0.006693
1871.8,119.48,60.37,13.638,0.702,35.74,1300.4,0.819,0.59,0.955,-0.019,0.69,-0.1017,0.1321,0,0.006693
1947.38,118.91,61.96,13.905,0.734,21.81,964.6,0.883,0.209,0.576,1.287,-0.781,-0.1838,0.2732,0,0.006693
1741.43,109.29,60.93,13.825,0.446,20.07,1319.4,0.643,0.492,1.599,-2.437,0.124,-0.3959,-0.0222,0,0.002025
1679.87,110.47,62.13,13.7,0.418,34.49,617.5,0.653,0.681,2.847,0.414,-2.487,-0.3679,-0.0235,0,0.029312
1944.59,110.05,59.07,12.304,0.64,-24.75,1198.6,0.756,2.033,1.548,2.712,-0.641,-0.1686,0.3033,0,0.014774
2244.27,125.21,55.55,13.795,1.287,22.49,6206.3,0.931,4.133,0.947,3.213,0.583,0.0155,0.4253,0,0.182426
2165.63,119.9,60.73,13.823,1.125,2.24,3258.2,0.747,4.673,1.639,-1.853,-1.65,-0.4325,0.2741,1,0.091123
1613.11,97.75,61.79,12.039,0.4,-29.37,2706.9,0.317,1.358,1.803,-0.585,-4.061,-0.5422,0.1333,0,0.013387
2037.32,117.62,56.62,13.872,1.032,0.66,7426.6,0.849,2.941,1.027,-2.026,-0.941,-0.1044,0.4007,0,0.013387
1548.6,111.3,59.13,14.091,0.565,21.17,1516.5,0.654,0.0,0.844,-1.209,-2.872,-0.0976,0.0277,0,0.006693
2217.77,123.71,61.28,13.835,1.346,3.53,8167.8,0.951,3.598,1.171,1.47,-1.499,-0.198,0.4002,0,0.310026
2199.41,115.67,61.17,13.988,1.325,10.98,4426.7,0.92,2.925,1.022,5.101,-2.059,-0.1924,0.3795,0,0.039166
1644.77,105.86,68.34,13.724,0.492,-1.28,0.0,0.597,0.71,1.115,-1.57,-0.425,-0.1802,0.106,0,0.000824
2197.91,116.91,56.84,13.184,0.894,-14.39,7452.0,0.619,5.235,1.626,-0.913,-1.104,-0.2322,0.3901,0,0.013387
1839.41,107.51,62.34,13.075,0.682,-5.73,261.8,0.25,3.188,1.155,2.412,-2.54,-0.2084,0.2139,0,0.000824
1554.03,103.73,66.57,13.911,0.276,-1.84,1479.7,0.469,0.513,1.442,-3.336,-0.962,-0.2467,0.2558,0,0.000824
1859.69,118.5,61.14,13.621,0.863,36.39,0.0,0.912,0.432,0.453,-0.434,-2.915,-0.2598,0.1998,0,0.006693
1934.55,111.18,62.25,13.142,1.083,-8.94,885.9,0.902,1.83,2.933,2.662,1.029,-0.2855,0.1988,0,0.012128
1555.46,95.44,59.68,13.04,0.694,-13.27,2112.5,0.648,0.851,2.054,0.921,-1.853,-0.2387,0.2117,0,0.000824
1734.68,109.05,65.3,13.839,0.741,6.45,688.7,0.72,1.159,2.195,-5.3,-1.4,-0.3473,0.0484,0,0.000824
2068.44,116.48,59.54,13.721,1.051,35.05,1665.1,0.836,1.725,2.177,-0.197,-1.703,-0.2639,0.294,0,0.006693
1761.79,115.36,64.11,13.697,0.416,25.33,2026.5,0.65,0.815,1.316,0.353,-1.593,-0.1351,-0.0854,0,0.006693
1573.8,115.5,64.85,13.683,0.479,44.22,1141.0,0.671,1.071,1.291,5.492,-1.402,-0.2941,0.1183,0,0.006693
1886.54,123.59,64.95,13.597,0.982,35.38,1418.8,0.682,3.714,1.331,2.203,0.817,-0.1301,0.2251,0,0.035571
1676.12,99.65,60.99,13.282,0.649,-6.97,1805.2,0.794,0.531,0.806,0.096,-2.703,-0.1957,0.2492,0,0.000824
1962.79,121.36,55.89,13.237,0.867,13.42,7905.3,0.594,4.626,1.937,0.062,-0.135,-0.3095,0.1776,0,0.069138
1645.0,115.68,62.35,14.14,0.58,37.1,1984.0,0.663,1.458,1.553,1.426,-2.34,-0.0671,-0.0223,0,0.006693
1796.03,108.8,63.07,13.572,0.439,33.6,2191.5,0.662,1.261,2.479,2.005,-1.188,-0.4688,-0.0184,0,0.002025
2150.13,122.79,58.48,14.205,1.233,8.4,6409.9,0.884,2.971,2.152,-1.356,0.45,-0.2582,0.3162,0,0.310026
1799.51,105.76,62.57,12.869,0.847,-16.01,2000.8,0.729,1.315,2.456,-0.639,1.294,-0.1443,0.2492,0,0.000824
1751.93,108.54,63.68,13.05,0.827,-0.51,2274.7,0.802,0.596,2.888,1.927,-0.175,-0.341,0.1448,0,0.001501
1816.15,96.11,60.31,12.604,0.821,-24.21,1830.6,0.726,0.64,2.278,-0.479,-1.083,-0.3929,0.3946,0,0.004496
1912.93,101.06,56.2,12.837,0.905,-14.63,2433.0,0.788,2.673,2.849,-0.784,-0.282,-0.3715,0.3614,0,0.003684
1754.78,116.51,64.91,13.842,0.644,34.53,1435.8,0.593,2.12,2.161,-0.995,3.526,-0.2538,0.2319,0,0.006693
1807.67,103.24,62.02,13.325,1.137,-12.1,1141.7,0.889,1.166,2.301,-0.234,1.46,-0.3866,0.2808,0,0.012128
2115.95,107.68,59.77,14.051,0.882,6.94,7225.6,0.653,2.954,2.049,3.618,-0.984,-0.3069,0.2267,0,0.001659
2159.18,124.05,60.92,14.099,1.15,24.47,7379.0,0.76,4.14,1.233,1.13,-1.829,-0.1843,0.3191,1,0.310026
1789.25,117.1,68.18,14.034,0.553,30.03,0.0,0.792,0.923,1.097,3.441,-0.457,-0.3724,0.2913,0,0.016302
2052.91,123.02,64.9,13.653,1.228,21.04,1737.3,0.855,3.558,3.069,2.528,1.459,-0.4439,0.3731,0,0.5
1880.91,119.4,58.38,13.53,0.937,27.23,1358.0,0.824,1.566,1.832,-1.11,1.034,-0.0537,0.2753,0,0.006693
1835.82,108.7,63.89,13.651,0.701,22.43,590.7,0.746,1.857,2.12,-2.132,-1.124,-0.1566,0.2802,0,0.000824
1823.64,102.16,62.48,13.834,0.529,14.46,566.3,0.679,1.393,0.222,1.767,0.673,0.0052,0.1649,0,0.000824
1651.38,106.26,62.41,13.468,0.743,6.78,1386.6,0.726,0.218,3.414,2.494,-0.412,-0.3059,0.1002,0,0.001501
1914.77,119.79,64.36,13.639,1.037,33.37,4827.8,0.568,3.999,1.274,-3.262,-0.674,-0.1942,0.2457,1,0.006693
2095.25,111.09,63.53,13.498,0.856,-5.3,2483.0,0.864,1.225,0.937,1.659,0.041,-0.0806,0.1548,0,0.006693
1732.99,115.81,61.12,13.709,0.739,11.51,6587.0,0.643,2.476,1.175,0.274,1.441,-0.0848,0.1738,0,0.013387
1841.35,120.92,63.67,13.723,0.801,40.18,381.6,0.755,1.604,1.751,2.8,-1.285,-0.2643,0.1839,0,0.035571
1798.71,122.43,63.01,13.66,0.867,39.31,0.0,0.915,0.13,2.088,3.24,-0.069,-0.2296,0.1524,0,0.035571
2084.61,125.15,61.65,13.78,1.11,39.54,764.1,0.904,2.15,1.382,4.9,0.21,-0.0939,0.2624,0,0.182426
1791.26,114.59,57.38,13.946,0.65,39.51,1535.5,0.925,0.0,0.65,0.572,-1.058,-0.2753,0.1405,0,0.006693
1612.09,112.92,58.14,13.94,0.534,43.95,566.4,0.667,0.0,2.295,1.755,0.207,-0.5076,-0.018,0,0.016302
1903.81,116.38,55.89,13.409,0.919,13.37,6660.3,0.757,2.264,1.964,0.336,-0.325,-0.2861,0.2911,0,0.013387
1909.97,109.6,65.05,13.59,1.201,-2.65,2656.5,0.957,0.0,3.255,1.046,-2.705,-0.2685,0.2017,0,0.009013
1802.95,109.24,61.9,13.494,0.857,25.32,1262.1,0.896,0.278,2.749,-0.827,-1.627,-0.3748,0.1268,0,0.003684
1821.78,124.24,65.34,13.561,0.919,41.49,1154.6,0.832,0.492,2.509,2.964,-2.025,-0.3803,0.283,0,0.083173
1897.4,112.46,64.98,13.794,0.818,20.36,785.7,0.786,0.837,3.155,-1.819,-0.506,-0.3391,0.2838,0,0.012128
1803.73,118.34,59.44,13.663,0.874,31.23,2389.1,0.822,2.351,0.278,-0.756,-0.542,0.05,0.3224,0,0.006693
1862.23,103.42,61.94,13.462,0.666,-10.62,2717.0,0.811,1.149,1.364,-0.003,-0.946,-0.1585,0.2013,0,0.000824
1912.29,111.1,59.68,13.415,0.755,10.32,3842.8,0.636,2.886,1.713,-4.078,0.486,-0.2678,0.3838,0,0.006693
1921.52,125.2,62.72,13.677,0.754,35.15,1638.1,0.643,2.186,1.191,-2.893,-0.356,-0.2175,0.0867,0,0.035571
1542.03,120.34,60.17,13.416,0.41,42.59,536.7,0.36,1.313,1.203,-0.475,-1.653,-0.1678,0.1698,0,0.035571
1633.8,106.09,66.78,13.706,0.551,27.11,1785.4,0.739,0.083,0.666,1.868,1.609,-0.261,0.1623,0,0.000824
1736.86,112.98,65.68,13.417,0.777,9.61,764.4,0.685,1.168,2.072,1.07,-0.393,-0.1252,0.1563,0,0.006693
2072.96,124.3,60.17,14.01,0.713,24.79,7972.3,0.708,2.55,0.312,0.054,-0.185,0.0029,0.3017,0,0.069138
2087.77,117.46,66.99,13.482,0.925,14.3,4256.7,0.594,5.171,1.612,-2.138,-0.2,-0.0382,0.6116,0,0.01984
1476.92,101.79,59.73,14.143,0.241,12.55,1273.0,0.532,0.037,0.556,1.267,2.178,0.1133,0.0213,0,0.000824
1977.71,122.57,59.59,13.224,1.135,19.9,4956.3,0.79,3.109,2.2,-0.889,0.371,-0.3537,0.4185,0,0.354344
2048.62,108.29,57.93,12.576,0.888,-16.2,2480.6,0.894,1.105,1.905,-0.242,-0.791,-0.5238,0.3168,0,0.002025
2002.19,114.91,57.48,13.466,0.856,-5.07,8818.7,0.269,3.865,1.41,1.191,-1.469,-0.2385,0.3283,0,0.013387
2131.27,118.98,60.31,13.946,0.694,7.53,4656.9,0.666,3.567,0.274,-0.145,0.319,-0.0338,0.2318,0,0.006693
1659.74,105.37,63.43,13.832,0.631,7.47,2338.1,0.651,1.039,1.335,-2.61,-4.493,-0.2463,0.2116,0,0.002473
1699.41,111.79,59.47,13.75,0.455,13.73,810.5,0.678,0.489,1.744,1.474,0.223,-0.4146,0.2504,0,0.016302
1798.02,120.7,63.99,14.044,0.533,45.02,1924.4,0.699,1.882,2.11,1.062,-1.336,-0.2995,0.1458,0,0.035571
1816.67,126.55,62.27,13.596,1.016,57.47,1515.6,0.929,0.903,1.772,1.12,-1.884,-0.452,0.3683,0,0.167982
1943.9,103.93,61.14,12.992,0.936,-13.82,3081.8,0.863,0.777,2.179,1.528,-2.1,-0.4837,0.2261,0,0.002025
1585.58,108.62,64.49,13.418,0.354,37.6,164.8,0.611,0.277,2.163,3.306,-0.24,-0.1994,0.0361,0,0.000824
1969.62,110.95,58.0,13.626,0.8,12.72,2077.0,0.781,0.885,2.405,1.61,-0.829,-0.2326,0.2845,0,0.006693
1637.91,121.9,60.43,13.557,0.694,15.23,6595.8,0.25,4.192,1.817,0.963,-2.69,-0.2877,0.2025,0,0.069138
1748.46,113.64,61.8,13.944,0.857,29.85,125.5,0.846,1.084,1.866,-0.309,0.154,-0.1383,0.1132,0,0.006693
2129.54,109.9,56.48,13.767,1.071,2.39,6285.8,0.801,3.075,1.399,-1.735,0.566,-0.2364,0.3824,0,0.000824
1880.9,113.22,59.31,13.729,0.893,21.81,2205.4,0.795,2.388,1.707,0.958,-0.375,-0.3381,0.3455,0,0.006693
1439.31,106.84,68.01,13.585,0.35,-5.67,1370.4,0.524,0.465,1.755,-1.497,-1.98,-0.3523,0.0107,0,0.002025
2146.36,118.65,56.31,13.759,1.086,11.66,7453.5,0.809,3.15,1.033,1.939,-2.793,-0.1677,0.2484,0,0.013387
1781.17,107.04,59.51,13.415,0.711,5.82,1959.5,0.52,2.319,2.076,1.721,0.034,-0.2909,0.2357,0,0.000824
2021.65,134.63,55.13,13.747,1.187,47.8,2799.8,0.764,3.429,1.663,1.01,-2.653,-0.268,0.4391,1,0.331812
1790.47,114.97,58.97,13.444,0.768,10.54,3987.2,0.556,3.061,2.601,1.988,-1.487,-0.2999,0.1723,0,0.006693
1882.86,112.39,60.06,13.585,0.802,1.23,7079.3,0.474,3.682,2.68,1.749,-2.933,-0.3308,0.2208,0,0.013387
2012.59,109.98,61.9,14.041,1.068,11.95,1442.6,0.895,2.113,2.149,-0.088,-0.814,-0.1646,0.3861,0,0.000824
1540.49,107.77,63.8,13.684,0.676,19.31,1184.9,0.568,1.664,2.847,0.433,-0.095,-0.2558,0.1782,0,0.001501
1571.04,106.83,67.47,13.299,0.495,26.0,0.0,0.532,1.578,2.263,0.602,0.406,-0.2545,0.0297,0,0.000824
1798.27,118.07,61.32,14.248,0.729,35.24,895.9,0.714,1.228,0.527,0.721,-2.21,-0.035,0.1149,0,0.006693
1582.35,107.99,64.96,13.244,0.548,26.05,918.8,0.395,1.233,2.079,0.694,1.801,-0.4035,0.1261,0,0.002025
1725.51,100.25,65.34,13.75,0.406,6.32,2059.1,0.663,0.538,0.309,0.953,-4.039,-0.1476,0.1875,0,0.002473
1749.17,108.72,62.9,12.925,0.626,-8.78,2760.9,0.657,2.275,2.709,0.103,1.336,-0.5201,0.0028,0,0.003684
1495.84,108.66,56.18,13.704,0.573,8.85,293.7,0.552,0.229,1.897,-0.246,-0.362,-0.203,0.1694,0,0.000824
1925.86,115.3,57.19,14.021,0.606,10.5,1808.7,0.629,1.343,2.239,-1.822,1.017,-0.2,0.2535,0,0.006693
1898.68,116.01,66.24,13.658,1.168,13.7,767.9,0.814,1.868,2.625,1.191,1.209,-0.377,0.3577,0,0.091123
1706.65,110.47,65.77,13.509,0.582,24.5,281.6,0.793,0.0,2.467,-5.685,1.889,-0.2939,0.2786,0,0.006693
1883.61,117.5,64.87,13.844,0.748,27.56,0.0,0.758,1.36,0.787,-0.503,-1.124,-0.1048,0.0032,0,0.006693
1863.23,121.95,63.87,13.621,1.019,27.11,716.2,0.938,0.967,0.92,1.999,-1.807,-0.2434,0.2642,0,0.035571
1670.83,108.8,59.9,13.785,0.707,9.86,1369.0,0.586,1.861,0.993,-1.267,-2.837,-0.131,0.2523,0,0.000824
1977.52,109.77,58.43,13.491,1.086,5.17,1843.5,0.889,2.326,2.021,0.483,0.07,-0.111,0.2596,0,0.000824
1877.43,97.66,64.56,12.239,0.984,-29.41,3254.0,0.872,0.915,1.264,0.787,-2.432,-0.3088,0.2371,0,0.001833
1899.87,112.53,56.14,13.997,1.22,5.02,7529.4,0.869,3.425,0.829,0.859,-4.882,-0.1334,0.3447,0,0.197816
1865.25,119.17,68.85,13.431,1.014,31.16,0.0,0.949,0.444,2.26,2.041,2.034,-0.4012,0.2956,0,0.016302
2250.88,119.61,57.25,13.482,1.13,2.25,7521.2,0.768,4.076,1.019,1.403,-3.627,-0.1062,0.3564,0,0.197816
1464.76,105.87,62.02,14.09,0.419,5.69,612.4,0.34,1.484,0.0,1.432,-0.11,0.0324,0.202,0,0.000824
1683.91,109.52,63.37,13.546,0.512,9.43,703.9,0.711,0.202,2.749,-0.042,0.476,-0.2694,0.064,0,0.001501
1636.89,101.85,60.23,14.128,0.589,6.97,2259.7,0.519,1.119,2.017,1.51,-1.971,-0.2713,0.1224,0,0.000824
2069.21,118.99,57.62,13.973,0.922,11.56,7309.9,0.74,4.718,1.109,-0.829,-3.841,-0.1718,0.1526,0,0.039166
1554.76,106.06,58.63,13.328,0.619,8.15,1416.6,0.789,0.0,2.213,-0.987,-1.138,-0.2339,0.2498,0,0.000824
2008.88,112.71,58.46,13.488,1.107,-5.0,1796.0,0.868,2.537,2.052,-1.564,-1.104,-0.1414,0.3183,0,0.039166
2087.98,120.87,56.19,13.749,1.053,8.76,6879.7,0.622,4.526,2.108,1.642,-1.282,-0.0812,0.2836,0,0.069138
1832.27,115.69,62.09,13.406,0.872,34.48,2659.5,0.688,2.313,2.145,-0.639,-0.88,-0.3642,0.2187,0,0.016302
2203.27,118.73,58.32,14.005,1.233,-1.26,6242.0,0.879,4.019,0.839,-0.579,-1.972,-0.1047,0.5875,0,0.109097
1752.85,112.97,63.31,13.783,0.76,25.62,779.3,0.758,0.846,0.553,-0.192,0.78,-0.0857,0.2137,0,0.006693
1669.41,116.48,65.22,13.57,0.435,26.64,899.8,0.506,0.618,2.25,0.509,0.688,-0.3833,0.0025,0,0.016302
1688.71,106.84,58.78,14.057,0.417,16.24,1483.1,0.551,0.601,0.413,0.565,-2.143,-0.2005,-0.0577,0,0.000824
1884.19,111.77,59.83,14.104,0.899,11.34,5360.6,0.539,3.929,2.225,0.816,0.376,-0.4103,0.1977,0,0.016302
1654.84,99.04,61.29,13.471,0.546,-9.61,3297.0,0.371,1.368,2.464,1.389,0.105,-0.3711,0.2073,0,0.002025
1612.64,117.51,58.68,13.243,0.486,23.37,1534.1,0.318,0.988,2.499,-0.771,1.172,-0.3374,0.181,0,0.006693
1777.72,111.82,55.16,13.184,0.968,-4.16,3059.2,0.894,0.0,3.597,3.346,-0.532,-0.5002,0.0944,0,0.029312
1933.37,106.3,63.03,12.728,1.09,-14.75,1877.4,0.915,2.09,3.368,-0.176,-1.362,-0.3804,0.3063,0,0.003684
1761.05,117.23,66.38,13.195,0.548,27.13,0.0,0.59,2.234,1.942,-1.084,-1.807,-0.305,0.176,0,0.006693
1820.56,110.87,60.21,13.388,0.625,28.96,1563.5,0.782,0.071,3.001,-1.263,-2.813,-0.3394,0.0214,0,0.012128
1670.89,121.19,60.71,13.707,0.522,45.97,777.4,0.679,0.909,1.308,0.032,0.545,-0.2187,0.1072,0,0.035571
1347.46,105.11,65.08,13.591,0.428,4.22,2068.4,0.25,0.386,2.54,-2.91,0.304,-0.302,0.1273,0,0.000824
1818.71,109.26,61.83,13.49,0.637,-3.25,5146.4,0.462,2.83,1.12,-0.961,-2.536,-0.1597,0.1172,0,0.000824
1743.96,112.04,58.19,13.946,0.501,11.66,1128.1,0.61,1.826,1.62,-0.765,-2.026,-0.2965,0.1837,0,0.006693
1732.88,114.57,61.35,13.776,0.528,18.2,801.6,0.581,1.533,1.056,1.284,0.736,0.1208,0.2064,0,0.006693
1616.85,116.83,59.79,13.896,0.732,45.4,961.6,0.85,0.0,2.073,0.493,-2.189,-0.274,0.1937,0,0.006693
1663.31,121.19,59.58,13.113,0.457,48.07,2090.0,0.698,0.128,0.713,1.898,-3.618,-0.0788,-0.0204,0,0.197816
1606.93,114.73,59.91,13.448,0.623,40.84,842.4,0.611,1.373,1.372,2.314,-1.316,-0.1696,0.0852,0,0.006693
1717.27,111.43,55.51,13.815,0.932,15.73,4745.2,0.508,3.496,3.092,2.44,-1.272,-0.3014,0.3419,0,0.012128
1622.85,109.38,61.85,13.748,0.473,40.71,1348.8,0.747,0.101,1.047,2.526,-0.35,-0.2202,-0.0038,0,0.000824
1945.35,111.34,61.73,13.18,1.016,-7.31,2256.7,0.727,3.159,4.161,3.984,-0.089,-0.523,0.1889,0,0.029312
1892.41,116.86,63.22,13.521,0.762,18.78,1509.5,0.794,1.093,1.6,0.499,-2.206,-0.1888,0.2249,0,0.006693
1562.58,103.68,63.05,13.276,0.627,-9.63,1670.2,0.428,2.335,1.67,0.189,-3.525,-0.0452,0.1633,0,0.002473
1556.35,107.74,59.66,13.584,0.494,11.89,2281.2,0.745,0.086,1.426,1.301,-1.143,-0.2894,0.2032,0,0.000824
1819.08,114.45,63.95,13.454,1.023,10.01,0.0,0.806,2.445,2.459,0.039,-0.32,-0.4393,0.2887,0,0.016302
1873.52,107.58,65.98,12.661,0.918,-12.06,1135.7,0.736,2.123,2.316,-0.356,0.573,-0.2053,0.1261,0,0.000824
1774.65,114.24,57.67,13.554,0.492,42.11,1655.8,0.364,1.465,1.688,1.773,-0.049,-0.2388,0.1272,0,0.006693
1839.53,107.65,56.56,13.511,0.832,5.26,6024.3,0.731,2.4,1.352,-1.634,-1.66,-0.2966,0.3848,0,0.000824
1824.47,100.56,61.25,14.005,0.473,11.61,1404.7,0.736,0.0,2.632,1.223,-1.609,-0.3313,0.1496,0,0.000824
1924.73,122.05,60.51,13.926,1.009,19.56,5940.7,0.516,5.156,1.714,-2.174,-3.031,-0.2957,0.2053,0,0.035571
1940.61,114.62,62.68,13.703,0.623,11.4,955.0,0.762,2.359,0.794,-0.527,-0.212,-0.2659,0.3845,0,0.006693
1862.76,117.06,61.97,13.495,0.636,37.78,962.2,0.83,0.611,0.848,0.808,-2.58,-0.2333,0.2318,0,0.006693
2007.93,117.93,63.33,13.167,0.952,-6.56,7029.8,0.764,3.659,0.518,0.804,0.024,-0.1971,0.412,0,0.013387
1782.16,117.57,59.58,13.645,1.036,12.95,892.6,0.88,0.748,1.248,1.948,-0.169,-0.2198,0.2753,0,0.006693
1687.95,98.69,61.29,12.805,0.75,-18.21,2217.5,0.817,0.894,2.49,0.306,-1.021,-0.3707,0.118,0,0.002025
2089.76,118.23,58.09,13.217,1.217,11.91,6186.2,0.928,3.431,2.614,0.54,0.681,-0.3746,0.3628,0,0.091123
1498.07,97.94,65.52,12.508,0.566,-16.46,2663.2,0.469,0.896,2.906,1.692,-0.393,-0.1856,0.1669,0,0.001501
1844.77,107.27,57.41,14.016,0.64,18.68,2691.9,0.688,1.409,1.785,1.642,0.164,-0.2311,0.2725,0,0.000824
1892.43,103.53,61.94,12.662,0.976,-16.74,3917.2,0.853,0.992,3.105,-2.423,-2.684,-0.4501,0.2187,0,0.003684
1877.9,117.5,62.31,13.787,0.624,32.03,1648.7,0.676,2.951,1.521,-3.301,0.348,-0.066,0.2363,0,0.006693
1889.09,115.31,59.15,13.925,0.75,29.41,0.0,0.92,0.067,1.751,0.664,-2.852,-0.3532,0.3481,0,0.016302
1937.8,124.63,59.11,13.411,0.779,32.91,7601.6,0.657,2.648,1.779,-0.07,-2.542,-0.3178,0.1375,0,0.069138
1696.86,105.57,65.34,13.576,0.466,27.71,1406.1,0.514,1.472,2.077,-1.751,0.511,-0.2797,0.3158,0,0.000824
1947.11,118.16,59.16,13.394,0.981,-6.94,3094.9,0.73,2.993,2.619,-0.574,0.304,-0.3608,0.2254,0,0.016302
1616.5,106.53,59.67,13.867,0.352,9.23,1341.1,0.327,0.678,1.135,-0.893,-2.044,-0.2408,0.0186,0,0.000824
1772.15,101.14,60.58,13.103,1.144,-15.3,544.9,0.943,1.771,1.63,-0.72,-0.263,-0.3688,0.2944,0,0.012128
1495.71,104.7,60.37,13.122,0.553,-9.42,1515.1,0.25,1.786,2.655,3.157,-0.466,-0.4266,0.1696,0,0.002025
1964.76,108.4,58.52,13.953,1.104,13.16,1724.5,0.993,0.494,2.143,4.769,-0.011,-0.3615,0.2805,0,0.012128
1854.81,123.49,63.7,13.888,0.647,16.57,1761.6,0.482,2.743,0.261,0.558,-0.806,-0.0658,0.1875,0,0.035571
1676.99,106.76,66.13,13.373,0.571,30.44,531.0,0.699,0.0,2.473,0.856,-0.367,-0.3148,-0.0503,0,0.000824
1709.27,127.91,57.72,13.975,0.285,50.66,1862.5,0.645,0.289,0.024,2.937,-2.24,-0.0563,0.1884,0,0.075858
1886.61,115.88,54.51,13.559,0.688,7.55,5376.8,0.721,2.514,1.195,2.644,-1.209,-0.1657,0.1461,0,0.006693
1457.76,117.47,59.61,13.848,0.395,38.33,1092.6,0.263,0.241,1.12,0.879,0.858,-0.2906,0.0491,0,0.006693
1849.9,115.11,54.64,13.724,0.91,29.87,2504.0,0.938,1.216,1.027,1.856,-2.47,-0.0787,0.0756,0,0.006693
1801.68,119.31,61.79,13.561,0.758,25.3,576.4,0.817,0.811,0.855,-0.397,-0.639,-0.2487,0.0793,0,0.006693
1720.49,111.95,61.76,13.841,0.454,17.51,1177.4,0.69,0.116,1.677,0.855,-0.826,-0.2381,0.0526,0,0.006693
2106.29,109.64,60.46,13.869,0.891,11.15,2831.9,0.858,1.902,0.799,3.964,0.231,-0.2487,0.2266,0,0.000824
1897.54,99.98,58.37,13.079,1.001,-1.31,1409.1,0.8,1.77,2.5,3.117,0.433,-0.2675,0.3099,0,0.000824
1946.46,112.49,58.49,12.772,1.048,-14.31,7413.2,0.818,2.209,1.945,-1.516,-3.146,-0.3141,0.4737,0,0.039166
1660.4,114.63,63.74,13.323,0.458,30.55,1533.9,0.454,1.417,2.997,2.141,-0.009,-0.444,0.0319,0,0.029312
1790.79,116.15,63.18,13.421,0.868,5.18,6602.1,0.452,4.341,1.932,2.546,-1.491,-0.2882,0.3684,0,0.013387
2070.09,114.49,60.99,13.403,1.022,19.87,586.4,0.928,0.91,3.723,-2.314,-2.135,-0.23,0.1973,0,0.012128
1726.87,120.88,56.92,13.743,0.947,39.39,1832.6,0.748,2.23,1.803,-2.269,2.523,-0.4541,0.2384,0,0.083173
1736.97,96.75,64.04,12.662,0.596,-17.16,2221.2,0.657,1.416,1.931,1.814,0.429,-0.1481,0.1501,0,0.000824
